"","cell_ID","cell_types","cell_subtypes"
"2125",2.72979157944308e+37,"L6 CT","L6_CT_3"
"2126",2.73185173647379e+38,"Astro","Astro_2"
"2127",2.73278863763582e+38,"L6 CT","L6_CT_4"
"2128",2.73296807752222e+38,"Oligo","Oligo_2"
"2129",2.73377457988518e+38,"L5 IT","L5_IT_3"
"2130",2.73478924014382e+38,"L5/6 NP","L56_NP_1"
"2131",2.73532548363969e+38,"L5 ET","L5_ET_1"
"2132",2.7358412559187e+38,"L4/5 IT","L45_IT_1"
"2133",2.73795487661847e+38,"Endo","Endo"
"2134",2.73924765428395e+38,"L5 ET","L5_ET_5"
"2135",2.74041257582486e+37,"L2/3 IT","L23_IT_2"
"2136",2.74094989898198e+38,"L6 IT","L6_IT_3"
"2137",2.74106190187251e+38,"L2/3 IT","L23_IT_4"
"2138",2.74417359482763e+38,"L6 IT","L6_IT_1"
"2139",2.74425627522346e+38,"Lamp5","Lamp5_1"
"2140",2.74452135161913e+38,"PVM","PVM"
"2141",2.74713099948614e+38,"Astro","Astro_2"
"2142",2.7480959684722e+38,"Oligo","Oligo_1"
"2143",2.74815964436214e+38,"L5/6 NP","L56_NP_1"
"2144",2.74881088418881e+37,"L2/3 IT","L23_IT_2"
"2145",2.75067898294085e+38,"L6 CT","L6_CT_1"
"2146",2.75166790230393e+38,"L5/6 NP","L56_NP_2"
"2147",2.75247598095148e+38,"Pvalb","Pvalb_5"
"2148",2.75284131400637e+38,"L4/5 IT","L45_IT_5"
"2149",2.75374711562666e+38,"L4/5 IT","L45_IT_4"
"2150",2.7584445988131e+38,"PVM","PVM"
"2151",2.76044688383538e+38,"L6 IT","L6_IT_3"
"2152",2.76084623184887e+38,"L4/5 IT","L45_IT_4"
"2153",2.76097594839493e+38,"Vip","Vip_3"
"2154",2.76223707217721e+37,"other","striatum_1"
"2155",2.76491456198057e+38,"L2/3 IT","L23_IT_5"
"2156",2.76761144384509e+38,"L4/5 IT","L45_IT_4"
"2157",2.76879156082885e+38,"L5/6 NP","L56_NP_2"
"2158",2.76891771185168e+38,"L6 CT","L6_CT_6"
"2159",2.76924267957112e+38,"L5 IT","L5_IT_4"
"2160",2.76970593332463e+38,"L5 ET","L5_ET_5"
"2161",2.76976499767962e+38,"PVM","PVM"
"2162",2.77306063050486e+38,"L5 ET","L5_ET_5"
"2163",2.77459855367016e+37,"Oligo","Oligo_1"
"2164",2.77515605683078e+38,"L6 CT","L6_CT_8"
"2165",2.77656193507349e+38,"L2/3 IT","L23_IT_4"
"2166",2.77841708782201e+38,"L6 CT","L6_CT_6"
"2167",2.7785911812181e+37,"L4/5 IT","L45_IT_2"
"2168",2.77888558763331e+38,"L6b","L6b_2"
"2169",2.77916277404558e+38,"L5 ET","L5_ET_3"
"2170",2.7798664992482e+38,"L2/3 IT","L23_IT_2"
"2171",2.78176881534904e+38,"L6 CT","L6_CT_3"
"2172",2.78209448842169e+38,"L6 CT","L6_CT_6"
"2173",2.78242779779719e+38,"Oligo","Oligo_1"
"2174",2.78251622328051e+38,"L5 ET","L5_ET_5"
"2175",2.7832755079564e+38,"Astro","Astro_1"
"2176",2.78559340926763e+38,"Astro","Astro_1"
"2177",2.78588343674925e+38,"Oligo","Oligo_2"
"2178",2.78606508790081e+38,"L4/5 IT","L45_IT_2"
"2179",2.78732001366887e+37,"L6 CT","L6_CT_2"
"2180",2.78780764387042e+38,"Endo","Endo"
"2181",2.78944434297376e+38,"L4/5 IT","L45_IT_4"
"2182",2.79017251110024e+38,"L6 CT","L6_CT_2"
"2183",2.79072932415246e+38,"Astro","Astro_1"
"2184",2.79122882114782e+38,"L6 IT","L6_IT_2"
"2185",2.79144938703399e+38,"Oligo","Oligo_2"
"2186",2.79415870716833e+38,"Oligo","Oligo_1"
"2187",2.79598491250575e+37,"Micro","Micro_1"
"2188",2.79814714830132e+38,"L5 IT","L5_IT_4"
"2189",2.800116417856e+38,"Endo","Endo"
"2190",2.80022943642507e+38,"OPC","OPC"
"2191",2.80097868840228e+38,"L2/3 IT","L23_IT_3"
"2192",2.80150760359507e+38,"L4/5 IT","L45_IT_2"
"2193",2.8021981655848e+38,"L2/3 IT","L23_IT_2"
"2194",2.80237680956361e+37,"L6 CT","L6_CT_5"
"2195",2.80269802243754e+38,"L5 ET","L5_ET_5"
"2196",2.8028194614473e+37,"L5 IT","L5_IT_1"
"2197",2.80441246914092e+38,"Endo","Endo"
"2198",2.80519611432108e+38,"Sst","Sst_1"
"2199",2.80536716537647e+38,"Micro","Micro_1"
"2200",2.80567978607762e+38,"PVM","PVM"
"2201",2.8057862869866e+38,"L5/6 NP","L56_NP_1"
"2202",2.80911779331735e+38,"Pvalb","Pvalb_7"
"2203",2.81044373268669e+38,"L5 ET","L5_ET_3"
"2204",2.8118147565025e+38,"L5 ET","L5_ET_5"
"2205",2.81266579771127e+38,"L2/3 IT","L23_IT_3"
"2206",2.8131888217416e+38,"L5 IT","L5_IT_4"
"2207",2.81383709334184e+38,"L2/3 IT","L23_IT_4"
"2208",2.81396048186904e+38,"Oligo","Oligo_1"
"2209",2.81424189179941e+37,"Astro","Astro_1"
"2210",2.81494085596006e+38,"L6 CT","L6_CT_1"
"2211",2.81526343437884e+38,"L5 IT","L5_IT_3"
"2212",2.81563642379003e+36,"OPC","OPC"
"2213",2.81638808801833e+38,"L2/3 IT","L23_IT_4"
"2214",2.81661935326025e+38,"L2/3 IT","L23_IT_3"
"2215",2.81685902421481e+37,"Pvalb","Pvalb_3"
"2216",2.81687909849798e+38,"OPC","OPC"
"2217",2.81756750116722e+38,"Oligo","Oligo_2"
"2218",2.81821813780504e+37,"Lamp5","Lamp5_4"
"2219",2.82164185829342e+38,"L6 IT","L6_IT_3"
"2220",2.82270574803903e+38,"L4/5 IT","L45_IT_2"
"2221",2.82410091501421e+38,"Endo","Endo"
"2222",2.82434053150118e+38,"L2/3 IT","L23_IT_2"
"2223",2.82480658528832e+38,"L6 IT","L6_IT_1"
"2224",2.82545437472926e+38,"Pvalb","Pvalb_6"
"2225",2.82606815504925e+38,"L5 IT","L5_IT_4"
"2226",2.82667877692306e+38,"L2/3 IT","L23_IT_4"
"2227",2.82783007720516e+38,"Lamp5","Lamp5_6"
"2228",2.82914143486841e+38,"Vip","Vip_3"
"2229",2.8323021157956e+38,"L5 IT","L5_IT_1"
"2230",2.83253316861344e+38,"Oligo","Oligo_1"
"2231",2.83295433479852e+38,"L5 IT","L5_IT_1"
"2232",2.83458736876986e+37,"L5 IT","L5_IT_3"
"2233",2.8350962972826e+38,"L5 IT","L5_IT_3"
"2234",2.83534559866685e+38,"L6 CT","L6_CT_5"
"2235",2.83586191091462e+38,"L6 CT","L6_CT_5"
"2236",2.83592536347311e+38,"L4/5 IT","L45_IT_2"
"2237",2.83607897682335e+38,"L4/5 IT","L45_IT_4"
"2238",2.83661116516048e+38,"VLMC","VLMC"
"2239",2.83667694636465e+38,"OPC","OPC"
"2240",2.83697407158502e+38,"L2/3 IT","L23_IT_2"
"2241",2.83698406532627e+38,"L5 IT","L5_IT_4"
"2242",2.83837608612506e+38,"L6 CT","L6_CT_6"
"2243",2.83889918191956e+38,"Endo","Endo"
"2244",2.84055867789646e+38,"VLMC","VLMC"
"2245",2.8420898425369e+38,"L2/3 IT","L23_IT_4"
"2246",2.84303473461089e+38,"VLMC","VLMC"
"2247",2.84445473820814e+38,"L5 IT","L5_IT_3"
"2248",2.84459557847568e+38,"L5 ET","L5_ET_5"
"2249",2.84470430891298e+38,"L4/5 IT","L45_IT_5"
"2250",2.84524257118351e+37,"L2/3 IT","L23_IT_1"
"2251",2.8455391171055e+37,"Sst","Sst_3"
"2252",2.84655583283326e+38,"Pvalb","Pvalb_8"
"2253",2.84670903406658e+37,"Oligo","Oligo_3"
"2254",2.84705801822045e+38,"L4/5 IT","L45_IT_2"
"2255",2.847163779544e+38,"Micro","Micro_1"
"2256",2.84717885791754e+38,"L4/5 IT","L45_IT_4"
"2257",2.84841857966788e+38,"Micro","Micro_1"
"2258",2.84872691754123e+38,"L4/5 IT","L45_IT_SSp_1"
"2259",2.85017634141093e+38,"L2/3 IT","L23_IT_4"
"2260",2.85054922319267e+38,"Oligo","Oligo_1"
"2261",2.85104073565523e+37,"VLMC","VLMC"
"2262",2.85140162617027e+38,"L2/3 IT","L23_IT_4"
"2263",2.85216842634246e+38,"Endo","Endo"
"2264",2.85220367617802e+37,"OPC","OPC"
"2265",2.85417849621808e+38,"VLMC","VLMC"
"2266",2.85552749005652e+38,"Oligo","Oligo_2"
"2267",2.85794372265544e+38,"L6 IT","L6_IT_3"
"2268",2.85797263928215e+38,"L5 IT","L5_IT_3"
"2269",2.85800917599344e+37,"L6 CT","L6_CT_8"
"2270",2.85820231190233e+38,"Astro","Astro_1"
"2271",2.8582643692657e+38,"Peri","Peri"
"2272",2.85831857527279e+38,"L6 CT","L6_CT_1"
"2273",2.86021804408626e+38,"Sst","Sst_5"
"2274",2.86266491381826e+38,"Lamp5","Lamp5_4"
"2275",2.86404285043679e+38,"L2/3 IT","L23_IT_2"
"2276",2.86589404363038e+38,"Micro","Micro_1"
"2277",2.86666452293503e+38,"L6 CT","L6_CT_2"
"2278",2.86692879598816e+38,"L4/5 IT","L45_IT_2"
"2279",2.86844506376244e+37,"L4/5 IT","L45_IT_2"
"2280",2.86941836426533e+38,"L5 IT","L5_IT_1"
"2281",2.87018181606914e+37,"L5 IT","L5_IT_1"
"2282",2.87110329002162e+38,"SMC","SMC"
"2283",2.87168637057639e+38,"Endo","Endo"
"2284",2.87373315349128e+38,"L4/5 IT","L45_IT_4"
"2285",2.87397808859781e+38,"L4/5 IT","L45_IT_2"
"2286",2.87542660456913e+38,"L6 CT","L6_CT_2"
"2287",2.87664590090918e+38,"L6 CT","L6_CT_4"
"2288",2.87668918036862e+38,"L2/3 IT","L23_IT_3"
"2289",2.87750514751849e+38,"L2/3 IT","L23_IT_3"
"2290",2.87917269860538e+38,"Oligo","Oligo_2"
"2291",2.88035557798662e+38,"L2/3 IT","L23_IT_3"
"2292",2.88161025915568e+38,"L6 CT","L6_CT_3"
"2293",2.88165794116509e+38,"Micro","Micro_1"
"2294",2.88169138444434e+38,"L5 ET","L5_ET_5"
"2295",2.88237416170996e+38,"L5 IT","L5_IT_3"
"2296",2.88307574556337e+38,"L6b","L6b_2"
"2297",2.88460274760876e+38,"Peri","Peri"
"2298",2.88481346878462e+38,"L6 CT","L6_CT_1"
"2299",2.88512780993058e+38,"Endo","Endo"
"2300",2.88527580593558e+37,"Oligo","Oligo_1"
"2301",2.88616800635338e+38,"L6 IT","L6_IT_1"
"2302",2.88712001799423e+38,"L5 ET","L5_ET_5"
"2303",2.88743763937094e+38,"L2/3 IT","L23_IT_4"
"2304",2.88819622605589e+36,"L5 IT","L5_IT_4"
"2305",2.888689443842e+38,"L5/6 NP","L56_NP_2"
"2306",2.8904559192345e+34,"L4/5 IT","L45_IT_4"
"2307",2.89149221193432e+38,"L5 IT","L5_IT_4"
"2308",2.89200711376559e+38,"L2/3 IT","L23_IT_2"
"2309",2.89312809219046e+38,"Astro","Astro_1"
"2310",2.89343668030928e+38,"Pvalb","Pvalb_4"
"2311",2.89493318447383e+38,"Astro","Astro_1"
"2312",2.89493993967354e+38,"VLMC","VLMC"
"2313",2.89568560846372e+38,"L5 IT","L5_IT_4"
"2314",2.89648489526447e+38,"Peri","Peri"
"2315",2.89745044755012e+38,"L6 CT","L6_CT_8"
"2316",2.89829028400959e+38,"L6 CT","L6_CT_4"
"2317",2.89927330805044e+38,"L4/5 IT","L45_IT_5"
"2318",2.90061905426304e+38,"L6 CT","L6_CT_2"
"2319",2.90093982436447e+36,"Vip","Vip_7"
"2320",2.90113721916795e+38,"Peri","Peri"
"2321",2.90510234689279e+38,"L4/5 IT","L45_IT_5"
"2322",2.90534527136764e+37,"Pvalb","Pvalb_1"
"2323",2.90551933215848e+38,"L4/5 IT","L45_IT_5"
"2324",2.90559920248244e+38,"L4/5 IT","L45_IT_2"
"2325",2.90612100963889e+38,"Astro","Astro_2"
"2326",2.90619997887377e+38,"other","striatum_1"
"2327",2.90743395952568e+37,"L2/3 IT","L23_IT_2"
"2328",2.90816513955524e+38,"L5/6 NP","L56_NP_2"
"2329",2.90820527596129e+38,"Peri","Peri"
"2330",2.90851667244401e+37,"Oligo","Oligo_1"
"2331",2.90978559568924e+38,"L6 CT","L6_CT_2"
"2332",2.91017174551135e+38,"L6 IT","L6_IT_1"
"2333",2.91082056677162e+38,"Oligo","Oligo_2"
"2334",2.91122839720773e+38,"Endo","Endo"
"2335",2.91200457714866e+38,"Endo","Endo"
"2336",2.91336470776594e+38,"L6 CT","L6_CT_2"
"2337",2.91492296190512e+38,"L4/5 IT","L45_IT_2"
"2338",2.91510281016698e+38,"L6b","L6b_2"
"2339",2.91587832446379e+38,"L4/5 IT","L45_IT_2"
"2340",2.91647511340245e+38,"L5 IT","L5_IT_3"
"2341",2.91977762833922e+36,"Peri","Peri"
"2342",2.92058269261955e+38,"L5 IT","L5_IT_3"
"2343",2.92071323171589e+38,"L2/3 IT","L23_IT_2"
"2344",2.92247551023192e+38,"L4/5 IT","L45_IT_5"
"2345",2.92379317470965e+38,"L5 IT","L5_IT_3"
"2346",2.92428022845907e+38,"L4/5 IT","L45_IT_5"
"2347",2.92462529935226e+38,"Endo","Endo"
"2348",2.92504466287507e+38,"L2/3 IT","L23_IT_2"
"2349",2.9251764975605e+38,"L6 IT","L6_IT_3"
"2350",2.92527123150613e+38,"Astro","Astro_1"
"2351",2.92585359680574e+36,"Astro","Astro_1"
"2352",2.92721808700133e+38,"Micro","Micro_1"
"2353",2.92754053163335e+38,"L6 CT","L6_CT_5"
"2354",2.92862519817423e+38,"L6 CT","L6_CT_3"
"2355",2.9287579970855e+38,"Peri","Peri"
"2356",2.92905441133878e+38,"Sst","Sst_2"
"2357",2.92936901331741e+38,"Oligo","Oligo_2"
"2358",2.92969909485087e+38,"PVM","PVM"
"2359",2.92984083109132e+38,"L5 IT","L5_IT_4"
"2360",2.92985559713788e+37,"L6 CT","L6_CT_6"
"2361",2.9337103410951e+38,"L5 IT","L5_IT_3"
"2362",2.93701488382942e+38,"L6 IT","L6_IT_3"
"2363",2.93762274224047e+38,"Astro","Astro_1"
"2364",2.94236375861497e+38,"L6 CT","L6_CT_4"
"2365",2.94311024740061e+38,"Sst","Sst_2"
"2366",2.9434148069163e+38,"L4/5 IT","L45_IT_SSp_2"
"2367",2.94428660069692e+38,"L2/3 IT","L23_IT_5"
"2368",2.94525426048336e+38,"Endo","Endo"
"2369",2.94649195181207e+38,"L4/5 IT","L45_IT_2"
"2370",2.94964383476574e+38,"L4/5 IT","L45_IT_SSp_1"
"2371",2.95015568116369e+38,"VLMC","VLMC"
"2372",2.95062209041332e+38,"L4/5 IT","L45_IT_4"
"2373",2.95169001915377e+38,"L4/5 IT","L45_IT_SSp_2"
"2374",2.95282272653171e+38,"Oligo","Oligo_2"
"2375",2.95322071378503e+38,"L6 CT","L6_CT_6"
"2376",2.95417816021491e+38,"L4/5 IT","L45_IT_SSp_2"
"2377",2.95441502521203e+38,"L2/3 IT","L23_IT_4"
"2378",2.95499545460741e+38,"L2/3 IT","L23_IT_3"
"2379",2.95566538608853e+38,"Endo","Endo"
"2380",2.95838520707653e+38,"L2/3 IT","L23_IT_4"
"2381",2.95918870333448e+38,"L4/5 IT","L45_IT_5"
"2382",2.95940336646996e+38,"L6 CT","L6_CT_8"
"2383",2.96136632494707e+38,"Pvalb","Pvalb_2"
"2384",2.96216078661219e+38,"L4/5 IT","L45_IT_SSp_2"
"2385",2.96322087930488e+38,"Endo","Endo"
"2386",2.96353322621253e+37,"L5 ET","L5_ET_5"
"2387",2.96619407056914e+38,"L2/3 IT","L23_IT_5"
"2388",2.96684537813507e+38,"L5/6 NP","L56_NP_2"
"2389",2.96708944802046e+38,"OPC","OPC"
"2390",2.96725338257938e+38,"L5 IT","L5_IT_4"
"2391",2.96867729533094e+38,"L4/5 IT","L45_IT_4"
"2392",2.96944730107032e+38,"L5 IT","L5_IT_4"
"2393",2.97102493331548e+38,"Oligo","Oligo_2"
"2394",2.97202682800525e+38,"L4/5 IT","L45_IT_5"
"2395",2.97205080008223e+38,"Oligo","Oligo_1"
"2396",2.97299893125956e+38,"L4/5 IT","L45_IT_SSp_2"
"2397",2.9744664270489e+37,"L6 CT","L6_CT_1"
"2398",2.97524326656724e+38,"VLMC","VLMC"
"2399",2.97564252874433e+38,"L6 CT","L6_CT_4"
"2400",2.97623819772966e+38,"L5 IT","L5_IT_4"
"2401",2.97661820723813e+37,"L2/3 IT","L23_IT_3"
"2402",2.97740382807067e+37,"L2/3 IT","L23_IT_2"
"2403",2.97888966697989e+38,"L4/5 IT","L45_IT_2"
"2404",2.98000548442713e+38,"L4/5 IT","L45_IT_2"
"2405",2.98016687063346e+37,"Peri","Peri"
"2406",2.98206213863578e+38,"L4/5 IT","L45_IT_2"
"2407",2.9826241437545e+36,"L6b","L6b_1"
"2408",2.98315235280797e+38,"L6 CT","L6_CT_3"
"2409",2.98344469446268e+38,"Oligo","Oligo_1"
"2410",2.98380399220215e+38,"L4/5 IT","L45_IT_5"
"2411",2.98515651536212e+38,"PVM","PVM"
"2412",2.98551238711686e+38,"L2/3 IT","L23_IT_4"
"2413",2.98573749414205e+38,"L4/5 IT","L45_IT_5"
"2414",2.98615287114794e+38,"L4/5 IT","L45_IT_2"
"2415",2.98734481462449e+38,"Peri","Peri"
"2416",2.99052867664693e+38,"Micro","Micro_1"
"2417",2.99093773122345e+38,"L5 IT","L5_IT_3"
"2418",2.9917512738894e+38,"Oligo","Oligo_1"
"2419",2.99270113531583e+38,"L2/3 IT","L23_IT_3"
"2420",2.99277194845537e+37,"Oligo","Oligo_1"
"2421",2.9936947720869e+38,"L2/3 IT","L23_IT_4"
"2422",2.99371990019025e+38,"L4/5 IT","L45_IT_5"
"2423",2.99402547862616e+38,"L4/5 IT","L45_IT_SSp_2"
"2424",2.99523588318034e+38,"Astro","Astro_1"
"2425",2.99537712727363e+37,"L4/5 IT","L45_IT_4"
"2426",2.9956425654969e+38,"L2/3 IT","L23_IT_3"
"2427",2.99727544217448e+38,"L6 IT","L6_IT_3"
"2428",2.9988466625684e+38,"L6 CT","L6_CT_2"
"2429",2.99914034972035e+38,"L6 CT","L6_CT_1"
"2430",3.00023975319582e+38,"L2/3 IT","L23_IT_4"
"2431",3.00065905038753e+38,"L5/6 NP","L56_NP_2"
"2432",3.00132945478829e+38,"L2/3 IT","L23_IT_2"
"2433",3.00259081253633e+38,"Endo","Endo"
"2434",3.00644253447764e+38,"PVM","PVM"
"2435",3.00672504486958e+38,"OPC","OPC"
"2436",3.00840283854957e+38,"Endo","Endo"
"2437",3.0084489444612e+38,"Astro","Astro_1"
"2438",3.00851060154142e+38,"L6 CT","L6_CT_5"
"2439",3.00987278729964e+38,"Endo","Endo"
"2440",3.01117424332575e+38,"L4/5 IT","L45_IT_SSp_2"
"2441",3.01227222789476e+38,"Vip","Vip_8"
"2442",3.01306693459689e+38,"L2/3 IT","L23_IT_2"
"2443",3.01374417741566e+38,"Oligo","Oligo_2"
"2444",3.01390128668322e+38,"L4/5 IT","L45_IT_SSp_2"
"2445",3.01449313422837e+38,"L6 CT","L6_CT_1"
"2446",3.01600819310507e+38,"OPC","OPC"
"2447",3.01680837013954e+37,"Astro","Astro_1"
"2448",3.01717836939274e+37,"Pvalb","Pvalb_11"
"2449",3.01749006808698e+38,"L5 IT","L5_IT_4"
"2450",3.01829042249727e+37,"Pvalb","Pvalb_4"
"2451",3.01840418749415e+38,"L2/3 IT","L23_IT_2"
"2452",3.02052498745852e+38,"Peri","Peri"
"2453",3.02118696117953e+38,"SMC","SMC"
"2454",3.02119984834141e+38,"L4/5 IT","L45_IT_2"
"2455",3.02174059984003e+38,"L6 IT","L6_IT_1"
"2456",3.02185140916598e+38,"L4/5 IT","L45_IT_2"
"2457",3.0225147543097e+38,"Oligo","Oligo_2"
"2458",3.02440566026895e+38,"Peri","Peri"
"2459",3.02526028282254e+38,"L4/5 IT","L45_IT_SSp_2"
"2460",3.02617131699362e+38,"other","striatum_1"
"2461",3.02699939628896e+38,"L6 CT","L6_CT_5"
"2462",3.02754531030554e+38,"Oligo","Oligo_1"
"2463",3.02776652938791e+38,"Peri","Peri"
"2464",3.03305734024719e+37,"Endo","Endo"
"2465",3.0332261715975e+38,"L6 IT","L6_IT_3"
"2466",3.03516579311065e+38,"L5/6 NP","L56_NP_2"
"2467",3.03551825290751e+37,"Astro","Astro_1"
"2468",3.0364912825314e+38,"L5 IT","L5_IT_1"
"2469",3.03670860619766e+38,"Pvalb","Pvalb_5"
"2470",3.03732115843225e+38,"L5 IT","L5_IT_1"
"2471",3.03772481034254e+38,"L5 IT","L5_IT_3"
"2472",3.03877442291643e+38,"L5 ET","L5_ET_3"
"2473",3.03960582546358e+38,"L2/3 IT","L23_IT_2"
"2474",3.04080371766399e+37,"L4/5 IT","L45_IT_SSp_1"
"2475",3.04120771637815e+38,"L2/3 IT","L23_IT_1"
"2476",3.04131758096968e+38,"L6 CT","L6_CT_1"
"2477",3.04248891467967e+38,"Endo","Endo"
"2478",3.04257556962599e+38,"Oligo","Oligo_2"
"2479",3.04312116048307e+38,"L2/3 IT","L23_IT_4"
"2480",3.04358955753589e+38,"Endo","Endo"
"2481",3.04604559385764e+38,"L6 CT","L6_CT_6"
"2482",3.04721087427989e+38,"L4/5 IT","L45_IT_2"
"2483",3.04742756343925e+38,"Endo","Endo"
"2484",3.04826577338435e+38,"Endo","Endo"
"2485",3.04850195909457e+38,"Astro","Astro_1"
"2486",3.05218707873673e+38,"Pvalb","Pvalb_7"
"2487",3.05226224343683e+38,"L5 ET","L5_ET_5"
"2488",3.05266452881534e+38,"L2/3 IT","L23_IT_2"
"2489",3.05292972424131e+38,"L6 IT","L6_IT_1"
"2490",3.05335565493889e+38,"L6 CT","L6_CT_2"
"2491",3.05593162529111e+38,"L2/3 IT","L23_IT_1"
"2492",3.05645782532831e+38,"L2/3 IT","L23_IT_4"
"2493",3.05828129344673e+38,"OPC","OPC"
"2494",3.05842368163072e+38,"L4/5 IT","L45_IT_4"
"2495",3.05855770236122e+38,"VLMC","VLMC"
"2496",3.05858400807183e+38,"L5 IT","L5_IT_4"
"2497",3.05880930927408e+38,"L2/3 IT","L23_IT_4"
"2498",3.05898116641076e+37,"L2/3 IT","L23_IT_4"
"2499",3.05949417038153e+38,"L5 IT","L5_IT_4"
"2500",3.060712600369e+38,"L4/5 IT","L45_IT_SSp_1"
"2501",3.06075676300051e+38,"L4/5 IT","L45_IT_2"
"2502",3.06127247367232e+38,"L4/5 IT","L45_IT_SSp_1"
"2503",3.06161582572091e+38,"Oligo","Oligo_1"
"2504",3.06166332336754e+38,"Pvalb","Pvalb_6"
"2505",3.06187275135732e+38,"Peri","Peri"
"2506",3.06295435820507e+38,"L4/5 IT","L45_IT_4"
"2507",3.06425528273353e+38,"Micro","Micro_1"
"2508",3.06436540670251e+38,"Oligo","Oligo_1"
"2509",3.06480033851393e+38,"Oligo","Oligo_1"
"2510",3.06518253538277e+38,"L5 IT","L5_IT_1"
"2511",3.06744895602812e+38,"L5 IT","L5_IT_4"
"2512",3.06771095610241e+38,"L2/3 IT","L23_IT_4"
"2513",3.06817482631372e+38,"Oligo","Oligo_1"
"2514",3.06997409844939e+36,"L5 IT","L5_IT_1"
"2515",3.06997798716605e+38,"L6 CT","L6_CT_2"
"2516",3.07036199224279e+37,"Oligo","Oligo_1"
"2517",3.07128922052557e+38,"L6 IT","L6_IT_1"
"2518",3.07453311278931e+37,"L4/5 IT","L45_IT_2"
"2519",3.07510755646808e+38,"L6 CT","L6_CT_4"
"2520",3.07968537721853e+37,"L2/3 IT","L23_IT_2"
"2521",3.08115679878631e+38,"OPC","OPC"
"2522",3.08193079628398e+38,"L6 CT","L6_CT_2"
"2523",3.08396709024677e+38,"L2/3 IT","L23_IT_2"
"2524",3.08524794947515e+38,"L5 ET","L5_ET_1"
"2525",3.08579925842834e+38,"L4/5 IT","L45_IT_5"
"2526",3.08618374460396e+38,"L4/5 IT","L45_IT_SSp_1"
"2527",3.08663625688722e+38,"Astro","Astro_1"
"2528",3.08801186362819e+38,"L4/5 IT","L45_IT_2"
"2529",3.08841421612998e+38,"Vip","Vip_1"
"2530",3.08851423534177e+38,"L4/5 IT","L45_IT_5"
"2531",3.08958063902222e+38,"L5 IT","L5_IT_1"
"2532",3.08965382526499e+38,"Astro","Astro_2"
"2533",3.09162399459005e+38,"L4/5 IT","L45_IT_2"
"2534",3.09247851361749e+38,"L6 CT","L6_CT_4"
"2535",3.09307306923726e+38,"L4/5 IT","L45_IT_2"
"2536",3.09352772132812e+38,"Astro","Astro_1"
"2537",3.09415308880762e+37,"L4/5 IT","L45_IT_4"
"2538",3.09497240735996e+37,"L6 CT","L6_CT_2"
"2539",3.09501625428803e+38,"L2/3 IT","L23_IT_1"
"2540",3.09562224420018e+38,"Astro","Astro_1"
"2541",3.09593567054579e+38,"L2/3 IT","L23_IT_2"
"2542",3.09781172556151e+37,"Astro","Astro_1"
"2543",3.09906491643343e+38,"Oligo","Oligo_1"
"2544",3.09908430137948e+38,"Vip","Vip_7"
"2545",3.09966356744537e+38,"Oligo","Oligo_1"
"2546",3.10056278691276e+38,"L4/5 IT","L45_IT_SSp_1"
"2547",3.10086435250871e+38,"Astro","Astro_1"
"2548",3.10135815152301e+38,"L2/3 IT","L23_IT_3"
"2549",3.10140834937217e+38,"Micro","Micro_1"
"2550",3.10173497475367e+38,"SMC","SMC"
"2551",3.10247627891834e+38,"L6 IT","L6_IT_3"
"2552",3.10261565730737e+37,"Astro","Astro_1"
"2553",3.10454356885619e+38,"Oligo","Oligo_1"
"2554",3.105349860927e+38,"L6 CT","L6_CT_2"
"2555",3.10750514243226e+38,"L2/3 IT","L23_IT_4"
"2556",3.1082100314955e+38,"Sst","Sst_1"
"2557",3.10846037373103e+38,"L4/5 IT","L45_IT_4"
"2558",3.10866695364464e+37,"Endo","Endo"
"2559",3.10985716856579e+38,"L6 IT","L6_IT_1"
"2560",3.11007470541452e+38,"Astro","Astro_2"
"2561",3.11030399532103e+38,"L6 CT","L6_CT_3"
"2562",3.11041538544588e+38,"L5 ET","L5_ET_2"
"2563",3.11090726417223e+38,"L4/5 IT","L45_IT_4"
"2564",3.11132704891748e+38,"L6 CT","L6_CT_2"
"2565",3.1120045739639e+38,"L2/3 IT","L23_IT_5"
"2566",3.11246290115432e+38,"L2/3 IT","L23_IT_2"
"2567",3.11273751249679e+38,"Endo","Endo"
"2568",3.11407268738238e+38,"L5 IT","L5_IT_1"
"2569",3.11427540888531e+38,"Endo","Endo"
"2570",3.11540440621094e+38,"L6 CT","L6_CT_1"
"2571",3.11649792376205e+37,"Endo","Endo"
"2572",3.11723029370196e+38,"L5/6 NP","L56_NP_1"
"2573",3.11755488155e+38,"L5 IT","L5_IT_4"
"2574",3.11924165842409e+38,"Sst","Sst_3"
"2575",3.11990531873863e+38,"L4/5 IT","L45_IT_2"
"2576",3.12125869748643e+38,"PVM","PVM"
"2577",3.12152434410159e+38,"Pvalb","Pvalb_7"
"2578",3.12313267317291e+38,"L6 CT","L6_CT_4"
"2579",3.12435607498624e+38,"L2/3 IT","L23_IT_2"
"2580",3.12501025925964e+38,"Endo","Endo"
"2581",3.12629861088997e+38,"L4/5 IT","L45_IT_SSp_2"
"2582",3.12672450596178e+37,"L4/5 IT","L45_IT_SSp_2"
"2583",3.12691229186443e+38,"OPC","OPC"
"2584",3.12707653513365e+38,"L6b","L6b_1"
"2585",3.12712898926497e+37,"L4/5 IT","L45_IT_SSp_2"
"2586",3.1285505543455e+38,"L4/5 IT","L45_IT_SSp_1"
